Image,L2CA,L2CD,Energy,Original std,Original mean,cA5 std,cA5 mean,cD5 std,cD5 mean,cD4 mean,cD4 std,cD3 mean,cD3 std,cD2 mean,cD2 std,cD1 mean,cD1 std,Class
Extract1044.bmp,66276.4073931833,6893.2384076493,387.8917203648,96.9338331049,157.8588979592,346.0641232013,901.0257934581,158.7356651376,-0.3420879707,161.4230658943,-1.2262641833,137.172228512,0.4068295984,57.2363671851,-0.09388636,15.4770160999,-0.033590428,Live
Extract1044.png,69788.8020953548,5913.3955330435,285.4550753487,101.4200035964,166.7816081633,453.8621756969,950.764990732,136.283852143,-1.1442208753,107.6064889852,0.758302969,113.5958346411,-0.0399538468,55.8300772291,-0.1503282166,17.4746808548,-0.0676308824,Fake
Extract1045.bmp,68166.988083095,6045.4548256809,298.3471350967,94.1763378627,165.7766693878,349.6210046952,945.1567798991,161.8274137706,8.9345549763,149.5577875506,0.1426337858,136.4781442089,-0.1837671054,38.8963154891,0.0930095295,17.7664646061,0.0277862421,Live
Extract1045.png,69984.4373681528,5904.9876716653,284.64391349,101.6226571647,167.2226367347,468.5732668701,953.2219456555,121.6608352361,-3.9823375465,95.2444585274,-0.7234580744,109.6044204659,0.0412186155,56.1557231085,0.0144206184,16.8530377234,-0.0385984135,Fake
Extract1046.bmp,68024.709533922,6713.3331483072,367.9089139605,83.8540756969,171.6225795918,186.8219380116,974.2754469218,155.3149376325,1.5989756046,195.8261787138,2.5458334682,134.3492020383,-0.1332691367,37.0915115669,0.0381449063,20.0193113088,0.0157130361,Live
Extract1046.png,69765.2330345628,5576.8155146493,253.8846635464,102.0003738969,166.2225877551,478.3415984106,947.6411223552,126.3396437475,1.6458053501,96.2630337045,-4.2646079588,112.3487618649,0.3489372437,42.2909929561,-0.056851674,17.1306105263,-0.0662692643,Fake
Extract1047.bmp,80396.6680205208,6508.7987144615,345.8323322888,64.7180643001,217.2421632653,174.0963668462,1227.0237428966,156.2484787882,1.7127845045,153.6137324734,1.6457168781,69.3145794143,0.0470045852,28.7727057821,-0.0674139206,21.7665095562,-0.0151644546,Live
Extract1047.png,70741.7338900857,4228.0928494522,145.9328093354,103.0697500136,167.7573877551,499.2691646041,956.2064496933,124.8290836579,-1.8899575911,102.8914822397,0.142977424,105.8535296669,0.1025344276,28.390215805,0.0746677882,11.1872425454,-0.0812355251,Fake
Extract1048.bmp,66990.360008101,6793.4048910341,376.7375511308,91.8415908018,163.5840979592,362.6730560291,932.9413685554,118.9932338094,7.462160803,103.3217899622,-1.3722137029,134.0344410307,0.2789849447,55.5915958171,0.0914844042,21.8746928608,0.0311967182,Live
Extract1048.png,72988.3830409714,5451.5475284067,242.6071057508,107.5502990344,172.974244898,523.6924254899,985.282752335,111.3560254459,-1.1393924215,83.1506211009,-1.752831351,107.7872261293,0.298481418,46.9083201161,-0.0104278165,16.2919343956,0.0133046251,Fake
Extract1049.bmp,66366.5500877788,7345.8176427123,440.4982599182,82.2357904933,166.8314204082,181.049798361,948.2668900889,126.739914659,-0.7966145215,173.3629640693,-0.0062502599,147.6114176076,0.1832067835,38.4388945242,-0.0761597682,25.0329187131,0.0916743253,Live
Extract1049.png,71899.0473254589,5358.0214505533,234.3542356293,106.7244394931,169.6953714286,538.2321217999,967.005986695,145.5192822049,-0.1314721975,128.3575796123,3.2875540655,58.8843498292,-0.7415018335,22.0758355641,-0.0773129159,9.2817753515,-0.0126353551,Fake
Extract105.bmp,64190.6703519714,6992.3599259128,399.1273251715,90.6950962223,154.7929142857,280.214020807,883.9146463436,184.1329775924,-4.8152024821,166.6903899032,-0.1440720066,138.6450896655,0.132016598,42.6137212575,-0.1894617643,19.6890936529,-0.1339799651,Live
Extract105.png,72918.5337912829,4014.6883726563,131.5732467718,110.1377372864,170.7563020408,588.7879277281,972.9200963523,111.2693969032,0.6406032757,65.7775086812,0.5874866765,47.123336545,-0.4668990516,30.7575664469,0.0599954874,10.8939352664,0.0043271764,Fake
Extract1050.bmp,74217.2519566815,7405.3849762597,447.6712379315,81.8760279463,192.7985795918,155.2146552099,1091.1924562497,138.7435813627,9.1002026539,218.138210815,-2.82992161,110.140460464,-0.5157970181,46.8725359923,-0.1449319591,24.6251938257,-0.121049418,Live
Extract1050.png,66744.2385942153,6909.03035638,389.6710242072,98.37228193,158.3815020408,401.6059784866,903.945633445,123.1416036429,3.0436174045,128.6210370503,-0.8036676611,139.964906332,0.2114628065,43.4456658617,-0.0417372854,22.3066208477,0.0301171478,Fake
Extract1051.bmp,64053.8497804436,8388.8803175471,574.4760243439,82.6543321035,160.3327020408,243.0987945888,913.9795675605,164.8431030607,-2.4164554435,175.1953273003,0.9185244709,105.7553873687,0.1566156752,44.0088775017,0.0724532659,27.9855710944,-0.0564633978,Live
Extract1051.png,71649.2593665732,5916.4522197626,285.7502601529,105.5910956295,169.7331183673,510.0901180051,967.2169771792,123.9995056084,-2.6753749693,97.6098764152,-0.6793718516,93.295340976,0.2356173906,52.2806088444,0.0528235205,16.9179652384,-0.026182302,Fake
Extract1052.bmp,68332.1421638629,6515.8661767258,346.583771698,90.1095028698,168.6460734694,349.0304388464,960.9300015583,168.9673721396,26.313999075,173.9284715614,0.5198587626,89.2080402492,0.3454339495,36.7210955364,-0.1638059388,19.8971566188,0.0316636689,Live
Extract1052.png,72088.5869781167,5509.3033382139,247.7748838568,105.9392139096,171.4249959184,519.7461709833,976.6485401291,116.4686999728,-0.180041229,72.7631084597,0.3170622947,93.5060618205,0.0241745054,55.1423114415,-0.0075757304,16.6955319995,-0.0030232539,Fake
Extract1053.bmp,71216.7809684674,7472.7301485372,455.8505785539,79.0666701489,184.7528816327,162.5645385233,1048.6467480685,154.9359259559,-2.0558165358,223.0911103046,-0.8075460575,80.7506502136,0.1556754253,39.4798251634,-0.0034377916,26.7642189417,-0.1383554212,Live
Extract1053.png,70907.2266868071,6259.1149304434,319.8083241837,102.4250695509,170.3523346939,434.7954489955,970.6728697835,126.498319525,2.6600392576,121.9186082166,-2.8616999076,143.4697296536,-0.3250034074,41.3183700357,0.034338192,17.2458132048,-0.0687847961,Fake
Extract1054.bmp,69383.1147029947,9680.9346592543,765.0652724633,73.3147355414,182.4644081633,193.1799711873,1033.1384876832,164.3771650333,-7.9149671863,169.7937319126,0.8092303296,76.1457328396,-0.1356260511,40.0800308189,0.0835888983,28.8083048081,-0.0252825965,Live
Extract1054.png,69208.2362246231,5955.0758274678,289.4932907012,103.9011202502,162.8830204082,484.6270766035,929.0352941581,119.583893893,0.4954622293,108.5071627273,3.2537883676,107.977958264,-0.2657772867,53.2699624235,0.0726221956,14.3881190873,-0.0272092852,Fake
Extract1055.bmp,64928.4014671516,7952.2999552551,516.2373434967,91.3030268073,157.6450612245,322.8630043775,899.7871009582,170.8706879362,1.5811354166,169.8812600735,-1.3993576445,113.4821202279,0.2889646956,44.3680501797,0.058938036,25.2542432843,0.0508197767,Live
Extract1055.png,70585.4388643002,4474.6854792336,163.4515113311,101.1808408774,169.2734857143,440.0732701094,964.6500668718,144.0104233778,5.3468819334,175.0030777318,0.3607823362,103.0090335997,-0.2371819517,29.8990688472,-0.0160027007,11.1987594461,-0.0156239916,Fake
Extract1056.bmp,70415.8521899265,6334.7425641963,327.5833743236,99.9174818173,169.8819428571,375.3818102387,968.0371914056,150.8088337961,-0.1956697291,132.0559206736,-0.7334215023,151.3078298807,0.1801336905,56.6147291412,-0.0393561533,16.4810614037,0.0182087583,Live
Extract1056.png,71844.3875536609,5012.2796921436,205.0852874471,105.9051611017,169.9686530612,512.4764224529,968.5295338557,136.4022305993,1.3014394622,98.1976061292,4.2039684305,100.9776828565,-0.1981106933,41.9024410727,0.0419895999,12.3841090212,0.0199396289,Fake
Extract1057.bmp,65879.5971769385,7673.1924136325,480.6357699317,90.5017814161,160.9496816327,291.4040778106,918.1188976715,116.2554743356,1.8030190644,133.0504592321,0.3446492482,155.4722903227,-0.2863925537,52.9781618702,-0.1710931737,26.4358830816,-0.0080096231,Live
Extract1057.png,67861.7087873633,4996.7951078019,203.8200926478,99.4936297763,160.420555102,469.2067418626,915.3073086943,111.5096767482,-0.304896295,92.1771073709,1.9493175975,109.5267263092,-0.153824409,44.9910248353,-0.0320765924,14.8169668037,0.011954546,Fake
Extract1058.bmp,71138.6335203734,5951.3426128264,289.1304399612,98.6613531472,172.9773387755,355.6840074269,985.2961088166,119.1686574563,2.6694794724,119.7168593144,-1.2534879228,161.309916859,-0.1262477307,65.5594559633,0.0553490108,16.2145494562,0.0079389263,Live
Extract1058.png,70642.2638733735,5731.9296046276,268.2042203462,107.8972124833,164.6589877551,524.6439607691,938.933496643,172.1213006778,-2.721504696,121.8275407396,-0.0741463038,79.2853589778,0.1768426481,34.9367728491,-0.0767488217,11.297444949,0.0400869622,Fake
Extract1059.bmp,69178.3200572042,7668.3643273667,480.0311139366,90.6251405082,171.6278938776,328.1242259112,977.7902459116,158.3066480104,-0.5761057802,137.4342384068,2.8884479349,130.5385312794,0.2025979011,47.9864415884,-0.1476749024,20.2742963668,-0.0704758812,Live
Extract1059.png,70893.0815965621,5288.5793219076,228.3189489315,103.9004247779,167.9747591837,498.4758153671,957.4153570607,115.6264174196,-1.078631278,89.0531305036,-1.172190821,105.1545251845,0.0118024383,49.3979302169,-0.043984078,14.483609677,0.0163163398,Fake
Extract106.bmp,59985.5478721712,7645.2581441059,477.1426293063,76.1976708823,149.6044571429,271.1307969875,855.0136430133,115.138221543,-9.6176815883,134.9365315797,0.0212858693,102.5170037318,0.0286310543,40.0671193643,-0.0629715189,26.4219930125,0.0524338389,Live
Extract106.png,70169.8926876307,5045.4473882551,207.8084844706,105.0159708628,164.7245959184,546.2043839875,939.2862060457,124.7225183259,-1.5450816515,79.9233251418,-3.6266263341,57.3370219031,-0.2397511537,34.033447992,-0.0307303023,13.3537670035,0.0134200164,Fake
Extract1060.bmp,68961.5347573929,8055.9942878247,529.7881140038,100.5580576326,165.361877551,414.69767335,942.850764971,137.2049505266,0.6161396621,85.9523851591,-0.6141622737,98.951841059,0.0941368026,94.7737336459,-0.0260232539,21.8837473475,0.0420947721,Live
Extract1060.png,72067.6486223112,5398.1223157098,237.8753023295,107.7449945173,170.2017306122,509.8846427655,969.8245096221,193.5334475993,0.1159808682,101.0048331567,-1.8723539767,92.8447520388,-0.2469887859,41.5770837001,0.0535625488,16.1777352054,0.0262399977,Fake
Extract1061.bmp,66409.4709479516,6645.4272268267,360.50369818,96.9481551305,158.1421714286,434.1453413059,902.6072448614,123.9954511202,-1.5824390946,101.8860562047,1.8973302109,113.6956622598,-0.098338963,48.5133773491,-0.0639629756,20.4312755759,0.0642960718,Live
Extract1061.png,67578.9106832537,6273.8994476872,321.3209328954,103.6941304269,157.0240897959,528.0801869083,896.3753334443,136.0359998762,-0.4285816378,104.0599906439,-1.7738788395,62.8390237656,0.1635361924,28.3391883775,0.0823556119,12.9750308683,0.0078581524,Fake
Extract1062.bmp,66435.2143972149,7208.8297597337,424.2222571822,96.0985086428,159.0978122449,388.6977951969,907.9338728911,99.8909030376,0.4066081577,94.2277091846,-1.9505168855,137.8055553122,-0.1055293092,65.3365199791,-0.029273974,22.4691941194,-0.1372234182,Live
Extract1062.png,70644.5380257103,6234.7023039306,317.3184719889,103.5948715755,168.1450530612,478.4493241404,958.3689720377,134.6923031569,-2.788846547,98.5242440094,-3.3991243983,117.2770653095,-0.1113331874,45.5601372632,0.0237096262,17.5203703014,-0.0777391665,Fake
Extract1063.bmp,64730.1839499109,7594.7805726363,470.8627914,87.5225896289,159.2545795918,245.4256382665,904.9904797996,130.4286223642,-3.6630945317,127.1548381664,0.8213860989,161.6897469984,0.2495796386,52.7725812444,-0.1196555131,24.2249698387,0.0700899857,Live
Extract1063.png,71120.7695524614,4646.8553357597,176.2715470325,104.1192018857,169.0749061224,498.120856564,963.5527299887,118.3012453102,-1.3964872516,89.7126302737,2.1304895123,108.5897155762,-0.5058791846,47.2821084422,-0.0327919465,13.5748104307,-0.066419273,Fake
Extract1064.bmp,69250.7264824584,6142.131239989,307.965519749,79.9634309288,177.5360244898,196.0815693603,1004.8667305941,217.1088522818,-4.7082994206,203.0156198363,0.1413352939,76.8656609366,0.2974893326,27.9035171502,-0.1060962977,20.1508771868,0.1377592733,Live
Extract1064.png,72732.9407646136,5844.7815258389,278.8691517126,103.9502014104,175.4912979592,491.6959617137,999.3136976999,112.0142320568,-0.4140335945,84.3986150061,-0.1904898015,96.039839353,0.2472924988,64.3784810131,-0.005914869,19.573052646,0.1466855106,Fake
Extract1065.bmp,74441.8123664041,7893.8534698566,508.6769192128,92.3695485031,187.9234204082,362.0063637759,1068.6153660325,151.8573811294,2.6116406732,113.3668685885,-4.1932927539,101.8164231089,-0.1315130752,73.0484327525,0.1299493408,23.1441425074,-0.1575163336,Live
Extract1065.png,69872.972851144,6127.995258919,306.5495991293,94.0011090155,171.6333469388,299.3480413066,977.8051760256,153.2245989872,5.0212581903,173.4953538899,-0.3942730237,151.4890990246,-0.1913328923,40.7244574627,0.0771830241,18.102616907,0.0116891459,Fake
Extract1066.bmp,67055.1147946594,9088.1736354372,674.24408186,81.0537705149,171.903322449,161.5309246567,972.4182033589,171.9630053152,12.1962429533,205.9279768216,-0.726608417,98.0562677104,-0.3718781216,45.9398268442,-0.0953256615,29.7163748272,-0.027931458,Live
Extract1066.png,70870.3933064309,4264.6966946572,148.4705134483,104.3009589718,167.960122449,520.3008932188,957.3320014583,92.8968907099,0.2385519851,101.4686139666,0.2788273604,95.9298240391,0.1953633064,32.1444493581,-0.0642319179,11.8834941215,-0.009427475,Fake
Extract1067.bmp,70689.5302513794,5799.2246039709,274.5388245494,88.6486339118,177.0056653061,239.0266606643,1007.7751567122,169.2556213182,3.4998386178,168.9891330606,-0.9050637909,152.7314442798,0.0599401251,36.850654412,0.0275269848,18.5391190631,-0.078559406,Live
Extract1067.png,73604.1691061914,5761.0523388671,270.9365228667,100.7650722389,180.2484489796,467.562616935,1025.8333050904,110.476600242,-0.7078787627,93.5691803812,0.0943606727,107.4862942155,0.268417893,54.8081984954,0.0071556735,18.1246816912,0.0913091917,Fake
Extract1068.bmp,66551.1082910722,11005.8683675086,988.8092940647,70.5594378388,175.7956163265,180.5886299793,997.8518858288,151.2172400393,-7.3026512772,146.0863235655,1.2299690247,83.1558656927,-1.0582063398,44.9515907643,-0.3629736421,32.711261058,-0.0434195564,Live
Extract1068.png,67637.3255036414,7308.0891039837,435.985031443,98.7841123481,161.6367428571,403.6283092185,922.0888287511,153.5979738452,-0.383644952,130.8399457776,-0.3653875752,129.3091609131,0.3622379072,49.1690650544,0.035393307,19.5550413958,0.033751976,Fake
Extract1069.bmp,64715.5019542085,8773.6494343421,628.3830562998,84.1779383824,161.657077551,233.123833047,922.2097689946,163.5244622558,5.4815324945,163.4229139793,0.7560028305,125.6807352044,-0.0645952375,46.0874538289,0.2140526602,30.0539077087,-0.0893891376,Live
Extract1069.png,67079.930928588,6617.1137494827,357.4383214171,96.4190716026,160.9769061224,403.5951242403,918.3985515982,149.3839345684,4.7015292122,147.4960548378,0.5838011079,111.4190716058,0.3717404763,42.9731784002,-0.0043303255,18.2439554098,-0.0315133834,Fake
Extract107.bmp,60942.6297888527,9198.756799728,690.7520543718,67.6863367475,159.0568326531,117.1817767544,903.3894608321,89.8330755082,-1.3807022845,133.4358021417,-0.3696771036,118.6719230145,0.269630495,43.1790307901,-0.0365592314,34.1706466648,0.1745123395,Live
Extract107.png,71560.3417115358,4383.0879229368,156.8282427771,108.2845959883,167.2897469388,566.787919283,953.5973797531,124.274333183,1.4936706917,77.4013999984,0.2757576456,57.3736629276,-0.0727369664,34.1365544542,0.0049324756,12.5209165163,-0.0526646216,Fake
Extract1070.bmp,70401.0621366166,4987.3929061409,203.0537795937,102.2827078168,167.9385877551,443.2060238918,957.2148040594,130.5947879272,-0.250028331,127.3072392966,-0.0397067358,134.6960793107,-0.0640450694,39.8074562015,-0.0100587449,14.963257972,-0.2148702716,Live
Extract1070.png,70053.3005632629,5305.321375994,229.7668155313,100.8125214927,167.6625061224,440.1681321768,955.6758786313,92.2518685074,1.9642544972,70.045242273,-1.0494186288,149.3954399472,0.1110506072,49.4269055099,0.0457266345,16.7790322036,0.052191517,Fake
Extract1071.bmp,67501.797852264,8407.0930865767,576.9731768683,78.151487627,174.349755102,191.9644844532,987.7919876898,215.8329655964,-7.3440445471,183.5303819166,0.3725550856,74.1068315498,0.5455922008,37.1339133231,-0.2034032781,26.0887787667,0.0677365418,Live
Extract1071.png,70280.9677526011,5525.8798972849,249.2681521569,101.3564308006,168.0737387755,442.1043546907,957.9672417248,99.1494648437,1.7293267936,80.3765627842,-0.1902067375,144.9853592125,0.0106971501,52.2712846267,0.0174013476,17.0944056776,-0.0601765999,Fake
Extract1072.bmp,64489.675085874,8279.3055625968,559.5665355008,71.2108204138,167.484,174.9339315791,950.4196663168,138.3416030764,-2.4460794036,150.5756563953,0.9078978654,105.4961004356,-0.2154494198,35.3543476558,0.0541663449,28.8397266233,-0.0457991423,Live
Extract1072.png,70135.02314405,6306.3964802307,324.6582576805,100.6281212061,168.7677306122,462.4531945724,961.8571532532,125.3826695191,2.868938851,99.4031148962,-0.574456506,117.0257981138,-0.2514964861,41.6876507065,0.0090788715,19.1730768951,0.01203532,Fake
Extract1073.bmp,77768.7463300317,5876.6616442748,281.9196088269,73.2098845532,206.1976897959,219.5364079929,1166.5295345542,231.0563350684,0.2111961308,147.2534589299,-0.4216238001,64.5552954309,-0.2228630625,25.7570988927,0.1442240647,17.921532729,0.1424157074,Live
Extract1073.png,71697.3837258741,5220.9586777989,222.5176286962,100.4475411886,173.6454612245,435.1903689183,989.0175270486,126.6081971388,0.7456590066,129.6657319139,-3.4780713613,131.420661384,0.0139504951,37.0411855057,-0.1011813197,14.6489006753,0.0169509924,Fake
Extract1074.bmp,63443.9791465508,9710.0187889459,769.669101075,81.1208605786,159.6443755102,223.9832066889,908.7755465916,127.5599787956,1.5608863579,103.0632694883,0.6158716917,138.2846024897,-0.0145775335,58.9817313288,0.0638188887,35.3745861372,-0.0555862319,Live
