Image,L2CA,L2CD L2 CH L2 CV,Energy,Original std,Original mean,cA5 std,cA5 mean,cD5 std,cD5 mean,cD4 mean,cD4 std,cD3 mean,cD3 std,cD2 mean,cD2 std,cD1 mean,cD1 std,Class
Extract1044.bmp,66276.4073931833,6893.2384076493,387.8917203648,96.9338331049,157.8588979592,343.5935628148,895.543628591,159.0207080076,1.9773291046,159.8430497637,-0.759563713,137.1761695907,-0.2984113384,58.5762817403,0.1301613113,16.0099543616,-0.0336013947,Live
Extract1044.png,69788.8020953548,5913.3955330435,285.4550753487,101.4200035964,166.7816081633,452.6569710892,945.7786764402,140.9737436025,-0.9026385809,106.6628177939,0.5239747299,111.9063084648,0.0789671865,57.422350776,0.1016632849,17.9387098608,-0.0676529627,Fake
Extract1045.bmp,68166.988083095,6045.4548256809,298.3471350967,94.1763378627,165.7766693878,348.1198644148,940.1266059793,160.4075779906,-5.5565922387,152.2821015819,-0.1381466339,134.687963525,0.1635858411,40.5559314211,0.1349639784,18.0434708757,0.0277953138,Live
Extract1045.png,69984.4373681528,5904.9876716653,284.64391349,101.6226571647,167.2226367347,467.7709122197,948.2626746754,123.0342850377,4.5845553871,96.0180865997,-0.4487487207,108.4692569005,0.0990744394,57.1715555689,0.050652539,17.3397549881,-0.0386110152,Fake
Extract1046.bmp,68024.709533922,6713.3331483072,367.9089139605,83.8540756969,171.6225795918,184.756683003,971.52242209,157.2040234147,1.2235411085,195.0095563903,2.0636383766,134.2896547146,0.1189443843,38.1004509161,0.1672098387,20.0945974651,0.015800179,Live
Extract1046.png,69765.2330345628,5576.8155146493,253.8846635464,102.0003738969,166.2225877551,478.0354537142,942.6333256286,127.0762010676,-1.9038344324,96.8407989348,-3.763045628,110.4346933446,-0.3573963211,44.5768856643,-0.0682126122,17.3183510102,-0.0662909,Fake
Extract1047.bmp,80396.6680205208,6508.7987144615,345.8323322888,64.7180643001,217.2421632653,175.052486168,1226.1295038838,159.6509801033,-2.7221687268,150.6320776222,1.4564911782,70.4749945108,-0.0228912248,29.1701029321,0.077094951,21.8808124044,-0.015460219,Live
Extract1047.png,70741.7338900857,4228.0928494522,145.9328093354,103.0697500136,167.7573877551,499.2319226399,951.270525171,126.7417420787,2.5531035186,104.1762821369,-0.2338487942,103.7707447847,-0.0165028201,30.7876264023,0.1522841461,11.4400190285,-0.081262047,Fake
Extract1048.bmp,66990.360008101,6793.4048910341,376.7375511308,91.8415908018,163.5840979592,360.2537586212,927.760149193,123.4552831603,-4.745308306,102.3985284046,-1.6428715525,132.2391762086,-0.2718835569,57.7291967132,0.0295057001,22.0765418651,0.030796469,Live
Extract1048.png,72988.3830409714,5451.5475284067,242.6071057508,107.5502990344,172.974244898,524.1422385323,980.6470430077,112.4193717159,-1.0749588931,84.6105278482,-1.3958421577,105.957086577,-0.3717281767,48.3142081248,0.0070226798,16.7188778957,0.0133089688,Fake
Extract1049.bmp,66366.5500877788,7345.8176427123,440.4982599182,82.2357904933,166.8314204082,179.0253886569,946.0733718147,126.8886776821,-1.363307142,173.674434864,0.3968161168,146.3892752881,-0.1471328638,40.2245303914,0.1018901515,25.1912035232,0.0917813075,Live
Extract1049.png,71899.0473254589,5358.0214505533,234.3542356293,106.7244394931,169.6953714286,538.5360436728,962.1849372606,149.2355779079,1.2828958547,125.6107252494,-0.3158043539,60.6797336693,0.7079657408,22.3343614004,0.058203915,9.5065882232,-0.0126394803,Fake
Extract105.bmp,64190.6703519714,6992.3599259128,399.1273251715,90.6950962223,154.7929142857,276.0493834628,878.2842020055,184.9910728217,-7.4284053146,167.2933776728,-0.7253041042,136.9989758254,-0.1132977278,44.8671757705,-0.2053519612,19.9855823469,-0.1339832595,Live
Extract105.png,72918.5337912829,4014.6883726563,131.5732467718,110.1377372864,170.7563020408,589.5562178456,968.1583876281,111.9425748566,2.7436239277,66.7659077814,1.2282717666,47.2536893646,0.4176715832,30.5111279156,-0.0041054617,11.447948536,0.0043285892,Fake
Extract1050.bmp,74217.2519566815,7405.3849762597,447.6712379315,81.8760279463,192.7985795918,155.5747958767,1092.1894503953,137.2073801689,-7.9959324063,214.9590140812,-3.0688393645,113.330259752,0.4147716996,47.2627987115,0.0909591328,24.8698117348,-0.1211701002,Live
Extract1050.png,66744.2385942153,6909.03035638,389.6710242072,98.37228193,158.3815020408,399.9043785845,898.4807582733,124.3424851012,-6.9951905384,131.386120362,-0.8563359213,137.652533438,-0.1866558897,44.8987695722,0.0348233852,22.6313962575,0.0301269805,Fake
Extract1051.bmp,64053.8497804436,8388.8803175471,574.4760243439,82.6543321035,160.3327020408,239.9500492788,909.4373360778,165.6740313309,6.9757829888,173.5842855451,0.9585012955,106.6278023359,-0.1626641077,44.6896474704,0.0861492461,28.1100548824,-0.0564909509,Live
Extract1051.png,71649.2593665732,5916.4522197626,285.7502601529,105.5910956295,169.7331183673,510.1649198606,962.3964612997,125.8968823114,1.2576764813,96.939971343,-0.5218152576,92.8639318766,-0.1611150277,52.8982193321,0.105658464,17.1571758728,-0.0261908501,Fake
Extract1052.bmp,68332.1421638629,6515.8661767258,346.583771698,90.1095028698,168.6460734694,347.238508133,956.2885462085,172.8839292578,-26.7848683892,171.4676927019,0.2886026766,90.4366769726,-0.284517128,37.1920123147,-0.034309389,20.1012223996,0.0315949311,Live
Extract1052.png,72088.5869781167,5509.3033382139,247.7748838568,105.9392139096,171.4249959184,519.9064071733,971.9227573994,117.9387545792,-2.2913794441,73.717439382,-0.2502161425,92.8759534202,-0.0974345776,55.4677219148,0.0294534082,17.0485892669,-0.003024241,Fake
Extract1053.bmp,71216.7809684674,7472.7301485372,455.8505785539,79.0666701489,184.7528816327,160.4288411314,1045.5874151436,156.558499876,-1.2400085266,219.1831300924,-0.6921274162,85.7258463504,-0.1329407289,39.6383832472,-0.1008954077,26.9572601481,-0.1381018918,Live
Extract1053.png,70907.2266868071,6259.1149304434,319.8083241837,102.4250695509,170.3523346939,434.3127267658,965.8826041001,128.5498434833,-3.5612423275,123.3698800791,-2.3336699115,140.6899044564,0.3100189527,44.5507563186,0.0223049836,17.6883811626,-0.0688072532,Fake
Extract1054.bmp,69383.1147029947,9680.9346592543,765.0652724633,73.3147355414,182.4644081633,193.9988581098,1031.7916320736,167.032321739,8.2895368558,166.6929082175,0.5420833338,77.8341575447,0.0634360752,40.4879750723,-0.1238724317,28.893218035,-0.0254006903,Live
Extract1054.png,69208.2362246231,5955.0758274678,289.4932907012,103.9011202502,162.8830204082,484.0144371909,923.8273221214,120.5845092967,-0.9332958824,109.9269134969,3.0055287949,107.0788865399,0.3224706489,53.7283795538,-0.0188413596,14.7632217898,-0.0272181686,Fake
Extract1055.bmp,64928.4014671516,7952.2999552551,516.2373434967,91.3030268073,157.6450612245,319.5002376867,894.3353050323,173.778783567,-6.6929668808,168.7132004412,-1.4949950728,113.7106473165,-0.2900522751,45.0246845961,0.0159009214,25.3022921818,0.050834951,Live
Extract1055.png,70585.4388643002,4474.6854792336,163.4515113311,101.1808408774,169.2734857143,439.5786753666,959.8095914578,147.7925793534,-7.3894688505,174.2720733145,1.8208744566,102.6504196449,0.2482901731,30.376476458,0.0644491524,11.4450139657,-0.0156290926,Fake
Extract1056.bmp,70415.8521899265,6334.7425641963,327.5833743236,99.9174818173,169.8819428571,373.5054977696,963.2445352287,153.6867040832,2.4364716378,131.752437585,-0.2606086917,148.714660252,-0.2470253619,60.2719142606,0.0236659083,16.6155118205,0.0182147032,Live
Extract1056.png,71844.3875536609,5012.2796921436,205.0852874471,105.9051611017,169.9686530612,512.4916581589,963.7233591968,138.78968624,-3.3655217381,99.8099826909,4.1753688703,98.9692305496,0.239801098,43.3709466663,0.0529452929,12.4765672042,0.0199461388,Fake
Extract1057.bmp,65879.5971769385,7673.1924136325,480.6357699317,90.5017814161,160.9496816327,288.2009286825,912.9408523668,117.1385792975,-4.6957059083,135.1568014069,-0.3349737596,152.7869957355,0.3554273014,55.7607594152,0.1933270389,26.5351190637,-0.0080107757,Live
Extract1057.png,67861.7087873633,4996.7951078019,203.8200926478,99.4936297763,160.420555102,468.3830090967,909.9630603999,112.2972546014,-0.3036250691,93.3574856908,2.093390501,107.7716127968,0.189142149,46.6649421507,-0.0444502466,15.0928426539,0.011958449,Fake
Extract1058.bmp,71138.6335203734,5951.3426128264,289.1304399612,98.6613531472,172.9773387755,354.2602050782,980.6690141845,120.4766477209,-2.2989008601,121.4542142354,-3.0522204384,158.8543016677,0.0519843214,67.8197453794,0.034648728,16.5990583333,0.0079415182,Live
Extract1058.png,70642.2638733735,5731.9296046276,268.2042203462,107.8972124833,164.6589877551,524.5547293616,933.8270656403,173.132018255,-1.0197461717,121.9901644971,-0.1316317592,79.1093374871,0.0156632457,35.5401915386,0.0621127692,11.7031670286,0.0401000499,Fake
Extract1059.bmp,69178.3200572042,7668.3643273667,480.0311139366,90.6251405082,171.6278938776,326.4214484856,973.052231738,158.0755820888,-1.0514664099,137.5904523254,1.8743095766,129.4921036391,-0.3240789206,49.8277291731,-0.0737624999,20.5622396809,-0.0705648465,Live
Extract1059.png,70893.0815965621,5288.5793219076,228.3189489315,103.9004247779,167.9747591837,498.1334220008,952.4969754214,117.419643776,0.1449871704,90.1130004766,-0.66863224,103.6042091704,0.0499984439,50.8182236035,-0.0061606575,14.7926680649,0.0163216668,Fake
Extract106.bmp,59985.5478721712,7645.2581441059,477.1426293063,76.1976708823,149.6044571429,265.7435306641,849.0647694737,114.20466979,6.3722612415,135.5254322308,-0.0487059014,102.1745123721,0.1482808629,41.0959409202,-0.147948131,26.5009178892,0.0524509576,Live
Extract106.png,70169.8926876307,5045.4473882551,207.8084844706,105.0159708628,164.7245959184,546.4676013464,934.2087685323,125.2220861078,-1.6145383562,81.0237850603,-3.9711194343,56.8694898449,0.3463739471,34.1372400663,-0.1388627028,13.5106327945,0.0134243978,Fake
Extract1060.bmp,68961.5347573929,8055.9942878247,529.7881140038,100.5580576326,165.361877551,413.5708347123,937.7853332428,137.6939262791,-1.318156669,86.3127488985,-0.5334940714,99.5066877997,-0.0871868388,93.6958210341,-0.074010864,23.8737714896,0.0421085153,Live
Extract1060.png,72067.6486223112,5398.1223157098,237.8753023295,107.7449945173,170.2017306122,510.8059075009,965.0378782197,192.0366503305,-0.6807048633,101.9349799538,-1.5721047774,91.2256947341,0.0590932912,43.2585697162,-0.0892444269,16.5472982214,0.0262485646,Fake
Extract1061.bmp,66409.4709479516,6645.4272268267,360.50369818,96.9481551305,158.1421714286,432.6021539629,897.1338552315,126.1389442589,1.4082584366,101.815560778,1.5842386853,112.0731748309,0.1691662249,50.1739068822,0.0494689488,20.8535232435,0.0643170634,Live
Extract1061.png,67578.9106832537,6273.8994476872,321.3209328954,103.6941304269,157.0240897959,527.4886526126,890.8385809593,137.4636569843,-0.5447358483,104.5405075803,-0.5247057524,62.5570606373,-0.074724008,28.8996817184,0.0762255545,13.0501901428,0.0078607179,Fake
Extract1062.bmp,66435.2143972149,7208.8297597337,424.2222571822,96.0985086428,159.0978122449,386.9747410816,902.5148255138,101.162483674,-1.2138951595,94.1378966511,-2.2258400998,135.890089735,0.0075800027,67.2063682758,0.1119431123,22.7714662827,-0.1372682192,Live
Extract1062.png,70644.5380257103,6234.7023039306,317.3184719889,103.5948715755,168.1450530612,477.8912544903,953.4530584147,135.6508521437,1.0481677539,100.6217328609,-4.0699490895,114.8753522298,-0.0257905129,47.8996069057,0.0611837379,17.8630659835,-0.077764547,Fake
Extract1063.bmp,64730.1839499109,7594.7805726363,470.8627914,87.5225896289,159.2545795918,245.4253782705,903.0359878768,131.0968398137,-3.1157712253,128.8498992413,1.37605093,159.0147720582,-0.1808963641,55.4777642333,-0.1189379385,24.3757867521,0.0701742664,Live
Extract1063.png,71120.7695524614,4646.8553357597,176.2715470325,104.1192018857,169.0749061224,498.0864959033,958.6874200106,118.6210880056,1.6529274289,90.105717951,-0.0354710964,107.4100751813,0.5065155546,48.7409456152,0.0447663796,14.0136951197,-0.0664409578,Fake
Extract1064.bmp,69250.7264824584,6142.131239989,307.965519749,79.9634309288,177.5360244898,197.3929819624,1005.1788009934,216.828320655,2.4281152493,200.7965077694,0.334841962,78.9233815591,-0.2669362907,28.506970763,-0.001464394,20.088294304,0.1376512875,Live
Extract1064.png,72732.9407646136,5844.7815258389,278.8691517126,103.9502014104,175.4912979592,491.9542027933,994.8191184508,113.686416986,1.3028817404,84.2791556861,-0.0860850516,96.0342801685,-0.1451744942,64.3930560588,-0.0083921555,19.7641169604,0.1467334008,Fake
Extract1065.bmp,74441.8123664041,7893.8534698566,508.6769192128,92.3695485031,187.9234204082,360.780539259,1064.823257076,154.9598115593,-4.1005835392,113.0890719819,-3.2870456027,102.6958446681,0.1657503892,72.5500052633,0.0347231131,23.4710318475,-0.1576183597,Live
Extract1065.png,69872.972851144,6127.995258919,306.5495991293,94.0011090155,171.6333469388,296.7272873709,973.0986127375,156.300362123,-4.0416246111,174.2949420173,-0.4214380099,150.0077337611,0.1363837424,42.3077868649,0.2028669105,18.4840018141,0.0116929622,Fake
Extract1066.bmp,67055.1147946594,9088.1736354372,674.24408186,81.0537705149,171.903322449,162.3995573298,973.1312502476,174.214175765,10.9914524778,202.9274775943,-0.8232937191,99.5799133041,0.3572612367,46.1369795194,-0.0320967338,29.9061903124,-0.0277688647,Live
Extract1066.png,70870.3933064309,4264.6966946572,148.4705134483,104.3009589718,167.960122449,520.4904749665,952.4147564815,93.8418232318,-0.6480294791,101.1019512246,0.5878326955,95.1648508918,-0.1997853941,33.6607987834,-0.0486812297,12.2465307901,-0.0094305529,Fake
Extract1067.bmp,70689.5302513794,5799.2246039709,274.5388245494,88.6486339118,177.0056653061,236.2215646973,1003.3339274805,171.9819050756,6.5573916688,170.4924848721,-0.7142333419,151.021334722,-0.0590971943,37.8875016636,-0.037005836,18.8077982115,-0.078607179,Live
Extract1067.png,73604.1691061914,5761.0523388671,270.9365228667,100.7650722389,180.2484489796,468.0603843799,1021.6046841638,110.5346028414,1.1870049092,93.2319527789,-1.266231135,106.4350410705,-0.3169465732,56.1371442618,0.0516737301,18.3313121838,0.0913390026,Fake
Extract1068.bmp,66551.1082910722,11005.8683675086,988.8092940647,70.5594378388,175.7956163265,180.2356738853,995.6986317805,150.8148052646,9.0077379764,145.7872447178,1.402907453,83.5031825797,0.8994002778,45.2807516915,-0.1833614229,32.8263197185,-0.0432643144,Live
Extract1068.png,67637.3255036414,7308.0891039837,435.985031443,98.7841123481,161.6367428571,402.1245118448,916.8099782376,153.0976548714,1.7356767376,133.6758716538,-1.2848605575,127.4895700167,-0.3000091521,50.4261432501,0.2694707647,19.8271955975,0.0337629954,Fake
Extract1069.bmp,64715.5019542085,8773.6494343421,628.3830562998,84.1779383824,161.657077551,228.0390455112,916.9197488013,164.6733565424,-4.9639301771,163.4208421728,0.1055401889,124.9982553479,0.0305952291,47.2965450706,0.1583202299,30.1884235771,-0.0894113376,Live
Extract1069.png,67079.930928588,6617.1137494827,357.4383214171,96.4190716026,160.9769061224,402.3399894094,913.1011061691,148.2662744689,-1.503643696,148.4001185874,0.3177979241,110.7093047654,-0.2929279486,43.9339119133,0.0161475305,18.5174683133,-0.0315236719,Fake
Extract107.bmp,60942.6297888527,9198.756799728,690.7520543718,67.6863367475,159.0568326531,115.8057574243,901.4896467422,90.0316651958,0.6782462733,134.7738701805,-0.4211860113,116.9280238652,-0.2869417109,44.4758453972,0.0295567899,34.1796494316,0.1747480651,Live
Extract107.png,71560.3417115358,4383.0879229368,156.8282427771,108.2845959883,167.2897469388,567.3507989744,948.639730845,124.5577885035,-3.6100865271,77.8398196446,-0.3884579973,57.4636821151,0.1690460183,34.3197192865,-0.0288200826,12.6865017807,-0.0526818157,Fake
Extract1070.bmp,70401.0621366166,4987.3929061409,203.0537795937,102.2827078168,167.9385877551,442.5145692133,952.292921201,130.7355599064,-1.3527987885,128.9165227163,0.0782566725,133.1653451763,0.0253544529,41.7001503544,-0.0068028393,15.3269155364,-0.214940423,Live
Extract1070.png,70053.3005632629,5305.321375994,229.7668155313,100.8125214927,167.6625061224,439.6736874676,950.7382831551,92.4777172733,-3.3411669572,71.7602946107,-0.4069466389,145.8762126015,-0.0328161229,53.9738286455,-0.0227270327,17.1174710698,0.0522085566,Fake
Extract1071.bmp,67501.797852264,8407.0930865767,576.9731768683,78.151487627,174.349755102,192.7292169691,987.0976489161,218.0370776631,-0.064958525,181.3967340961,-0.0415209716,74.9846949659,-0.4444934761,37.7253929132,-0.0700274029,26.0995113987,0.0675524939,Live
Extract1071.png,70280.9677526011,5525.8798972849,249.2681521569,101.3564308006,168.0737387755,441.4760465797,953.0541927183,99.736796376,-3.6535738373,81.821772292,-0.1340654203,141.8417282543,0.052373393,56.1437666862,-0.1072572493,17.3853219742,-0.0601962465,Fake
Extract1072.bmp,64489.675085874,8279.3055625968,559.5665355008,71.2108204138,167.484,174.0113915854,947.931465201,136.571571065,0.1209547098,150.514001754,0.3164814218,105.3692454194,0.1560284182,36.0263834304,-0.0275524499,28.9260359367,-0.0458480731,Live
Extract1072.png,70135.02314405,6306.3964802307,324.6582576805,100.6281212061,168.7677306122,462.0340358049,956.9603741962,127.1993605854,-4.4184919453,99.9276224563,-0.0701009005,115.3629964992,0.1802829566,43.5158871885,-0.226424454,19.3760782331,0.0120392493,Fake
Extract1073.bmp,77768.7463300317,5876.6616442748,281.9196088269,73.2098845532,206.1976897959,218.8756317225,1165.8151720318,229.1143899792,1.7467077033,147.8679088839,-0.7661109996,64.8118123029,0.264033368,26.3333656273,-0.0010012792,17.9151704119,0.1424882286,Live
Extract1073.png,71697.3837258741,5220.9586777989,222.5176286962,100.4475411886,173.6454612245,434.7989245642,984.4240944486,128.7338291422,-1.381809699,130.57607391,-4.4382074479,129.8688341882,0.0397676211,38.7200735518,0.0698006081,14.92916594,0.0169565266,Fake
Extract1074.bmp,63443.9791465508,9710.0187889459,769.669101075,81.1208605786,159.6443755102,222.0427778589,905.5692763693,128.5525113427,-2.7112914779,103.3015606165,0.785919243,136.5033812959,-0.0192291085,60.8507262522,-0.2806631234,35.5008134828,-0.0555675418,Live
